gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1318765936	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3451f69ba-e5d2-4229-ab46-49dee2b6fdb7	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia pyrophylla		SPECIES	Zamia pyrophylla Calonje, D.W.Stev. & A.Lindstr.	Zamia pyrophylla	Calonje et al.	CO		Chocó		1	bc092ff0-02e4-11dc-991f-b8a03c50a862					50.0				1989-02-04T00:00:00Z	4	2	1989	7581354	7581354	PRESERVED_SPECIMEN	US	Botany	3180210	89-2571			CC0_1_0		W. J. Kress & B. Echeverry			2019-10-16T20:11:06.134Z		
1318069466	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3265537f6-c8a6-4765-aa0c-98ac5d4009cb	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia restrepoi		SPECIES	Chigua bernalii D.W.Stev.	Chigua bernalii	D. Stevenson	CO		Córdoba		1	bc092ff0-02e4-11dc-991f-b8a03c50a862					150.0	0.0			1986-07-27T00:00:00Z	27	7	1986	2683615	5638668	PRESERVED_SPECIMEN	US	Botany	3197584	1189			CC0_1_0		R. Bernal González, G. A. Galeano & D. Restrepo	ISOTYPE		2019-10-16T20:00:34.653Z		
1314933211	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482829	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia obliqua		SPECIES	Zamia obliqua A.Braun	Zamia obliqua	A. Braun	CO	SI.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.40639	-77.335			40.0	30.0							5284082	5284082	PRESERVED_SPECIMEN	COL	COL	289369				CC_BY_NC_4_0		Bernal, R.			2019-09-21T00:35:36.810Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933210	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482824	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia			GENUS	Zamia L.	Zamia sp.		CO	Carretera Quibdo- Guayabal, Km 4..	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	5.72139	-76.6472			40.0	0.0							2683306		PRESERVED_SPECIMEN	COL	COL	189008				CC_BY_NC_4_0		Forero G., E.			2019-09-21T00:35:34.669Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933208	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482823	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia			GENUS	Zamia L.	Zamia sp.		CO	SI.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.8866	-76.9128			150.0	0.0			1986-01-01T00:00:00Z	1	1	1986	2683306		PRESERVED_SPECIMEN	COL	COL	312675				CC_BY_NC_4_0		Bernal, R.			2019-09-21T00:35:34.669Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933203	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482826	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia			GENUS	Zamia L.	Zamia sp.		CO	Rio Chicamocha.	Santander			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.80067	-72.9859			500.0	0.0			1948-01-01T00:00:00Z	1	1	1948	2683306		PRESERVED_SPECIMEN	COL	COL	70210				CC_BY_NC_4_0					2019-09-21T00:35:36.385Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933200	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482822	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia wallisii		SPECIES	Zamia wallisii A.Braun	Zamia wallisii	A. Braun	CO	Carretera entre Nutibara y la Blanquita,hoya del rio Cuevas.	Antioquia			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.80207	-76.2524			975.0	25.0			1986-09-01T00:00:00Z	1	9	1986	5284016	5284016	PRESERVED_SPECIMEN	COL	COL	301600				CC_BY_NC_4_0		Bernal, R.			2019-09-21T00:35:37.506Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933199	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482825	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia			GENUS	Zamia L.	Zamia sp.		CO	SI.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.8866	-76.9128			80.0	0.0							2683306		PRESERVED_SPECIMEN	COL	COL	81366				CC_BY_NC_4_0		Forero G., E.			2019-09-21T00:35:34.669Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933194	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482827	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia pseudoparasitica		SPECIES	Zamia pseudoparasitica Yates	Zamia pseudoparasitica	Yates	CO	Rio Baudo.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.95639	-77.3531											5284046	5284046	PRESERVED_SPECIMEN	COL	COL	185700				CC_BY_NC_4_0		Fuchs, H. P.			2019-09-21T00:35:37.409Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933190	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482820	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia wallisii		SPECIES	Zamia wallisii A.Braun	Zamia wallisii	A. Braun	CO	Carretera entre Nutibara y la Blanquita,hoya del rio Cuevas.	Antioquia			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.80207	-76.2524			975.0	25.0			1986-09-01T00:00:00Z	1	9	1986	5284016	5284016	PRESERVED_SPECIMEN	COL	COL	301390				CC_BY_NC_4_0		Bernal, R.			2019-09-21T00:35:37.554Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933188	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482821	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia wallisii		SPECIES	Zamia wallisii A.Braun	Zamia wallisii	A. Braun	CO	Rio Cuevas.	Antioquia			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.71694	-76.4011			1000.0	0.0			1986-09-01T00:00:00Z	1	9	1986	5284016	5284016	PRESERVED_SPECIMEN	COL	COL	315199				CC_BY_NC_4_0		Bernal, R.			2019-09-21T00:35:37.596Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933186	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482836	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia chigua		SPECIES	Zamia chigua Seem.	Zamia chigua	Seem.	CO	Rio Baudo.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.95639	-77.3531							1967-02-02T00:00:00Z	2	2	1967	5284183	5284183	PRESERVED_SPECIMEN	COL	COL	186262				CC_BY_NC_4_0		Fuchs, H. P.			2019-09-21T00:35:35.129Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933184	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482831	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia manicata		SPECIES	Zamia manicata Linden ex Regel	Zamia manicata	Linden ex Regel	CO	Carretera Panamericana.	Antioquia			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	7.63329	-76.9123			15.0	5.0							5284159	5284159	PRESERVED_SPECIMEN	COL	COL	291656				CC_BY_NC_4_0		Bernal, R.			2019-09-21T00:35:38.695Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933181	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482833	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides	D.W. Stev.	CO	Orillas del rio Manco, quebrada El Platanal, carretera Bogota a Bucaramanga, 4- 5 Km. despues del peaje de Los Curos, pasando el puente sobre el rio Chicamocha.	Santander			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.84777	-72.9892			760.0	0.0			1996-12-13T00:00:00Z	13	12	1996	5284080	5284080	PRESERVED_SPECIMEN	COL	COL	500003				CC_BY_NC_4_0		González G., F. A.			2019-09-21T00:35:38.296Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933177	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482837	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia chigua		SPECIES	Zamia chigua Seem.	Zamia chigua	Seem.	CO	Rio Baudo.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.95639	-77.3531							1967-02-02T00:00:00Z	2	2	1967	5284183	5284183	PRESERVED_SPECIMEN	COL	COL	186260				CC_BY_NC_4_0		Fuchs, H. P.			2019-09-21T00:35:37.947Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933174	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482828	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia pseudoparasitica		SPECIES	Zamia pseudoparasitica Yates	Zamia pseudoparasitica	Yates	CO	Rio Baudo.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.95639	-77.3531											5284046	5284046	PRESERVED_SPECIMEN	COL	COL	185701				CC_BY_NC_4_0		Fuchs, H. P.			2019-09-21T00:35:37.589Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933172	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482832	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides	D.W. Stev.	CO	Orillas del rio Manco, quebrada El Platanal, carretera Bogota a Bucaramanga, 4- 5 Km. despues del peaje de Los Curos, pasando el puente sobre el rio Chicamocha.	Santander			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.84777	-72.9892			760.0	0.0			1996-12-13T00:00:00Z	13	12	1996	5284080	5284080	PRESERVED_SPECIMEN	COL	COL	500001				CC_BY_NC_4_0		González G., F. A.			2019-09-21T00:35:36.924Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933168	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482835	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia chigua		SPECIES	Zamia chigua Seem.	Zamia chigua	Seem.	CO	Rio Baudo.	Chocó			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	4.95639	-77.3531							1967-02-02T00:00:00Z	2	2	1967	5284183	5284183	PRESERVED_SPECIMEN	COL	COL	186261				CC_BY_NC_4_0		Fuchs, H. P.			2019-09-21T00:35:34.129Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933167	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482834	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides	D.W. Stev.	CO	Orillas del rio Manco, quebrada El Platanal, carretera Bogota a Bucaramanga, 4- 5 Km. despues del peaje de Los Curos, pasando el puente sobre el rio Chicamocha.	Santander			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	6.84777	-72.9892			760.0	0.0			1996-12-13T00:00:00Z	13	12	1996	5284080	5284080	PRESERVED_SPECIMEN	COL	COL	500004				CC_BY_NC_4_0		González G., F. A.			2019-09-21T00:35:34.593Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1314933166	79684ec1-01e8-46cc-83cb-cd5bdfb469fe	4482830	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia manicata		SPECIES	Zamia manicata Linden ex Regel	Zamia manicata	Linden ex Regel	CO	Lomas Aisladas.Alt.70m..	Antioquia			eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	7.6548	-76.9695			70.0	0.0							5284159	5284159	PRESERVED_SPECIMEN	COL	COL	264646				CC_BY_NC_4_0		Santa S., J. I.			2019-09-21T00:35:34.362Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
1291053758	af85469c-ed5f-45ea-8217-993b6e41dde4	CDMB:HEV:7624	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev	D.W. Stev	CO	Vereda el calicho	Santander		1	278c2395-6edb-41f4-8f0a-0abd13656901					976.0	0.0			2015-05-30T00:00:00Z	30	5	2015	5284080	5284080	PRESERVED_SPECIMEN	CDMB	HEV	7624		J.A. Mantilla		CC_BY_NC_4_0		J.A. Mantilla			2019-09-21T00:35:37.731Z		
1273760295	52ffdb54-a3e9-4e83-9d30-ff81659873f9	IAvH:CBB:COLOMBIA:PLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2016_042:3723	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia muricata		SPECIES	Zamia muricata Willd.	Zamia muricata	Willd.	CO	Serranía de Macuira, Cerro Huarech	La Guajira			698acf43-05cd-4b45-8107-7c666d87f77c	12.212308	-71.289211			860.0	0.0			1990-10-03T00:00:00Z	3	10	1990	5284038	5284038	PRESERVED_SPECIMEN	JBGP	JBGP	9785	4770			CC_BY_NC_4_0		Hermes Cuadros			2019-09-21T00:35:33.981Z		COORDINATE_ROUNDED
1265798103	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:354	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:354		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.948Z		
1265798102	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:350	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:350		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:34.538Z		
1265798101	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:345	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:345		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.116Z		
1265798100	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:420	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:420		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.995Z		
1265798099	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:349	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:349		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:35.623Z		
1265798098	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:352	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:352		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:35.118Z		
1265798097	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:424	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:424		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:35.136Z		
1265798096	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:426	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:426		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:34.581Z		
1265798095	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:327	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:327		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:33.857Z		
1265798094	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:427	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:427		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:39.458Z		
1265798093	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:348	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:348		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.078Z		
1265798092	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:355	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:355		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:34.131Z		
1265798091	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:417	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:417		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.960Z		
1265798090	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:299	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:299		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:34.738Z		
1265798089	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:331	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:331		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:35.179Z		
1265798088	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:356	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:356		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:34.165Z		
1265798087	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:UM:P6:305	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:UM:P6:305		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.414Z		
